domain_1	domain_2
PF02776	PF02776
PF00340	PF00340
PF01833	PF01833
PF07690	PF00083
PF01451	PF01451
PF05648	PF05648
PF03730	PF02037
PF00110	PF00110
PF03357	PF01992
PF01667	PF01198
PF02291	PF02291
PF00560	PF00089
PF00179	PF13923
PF02845	PF00240
PF00673	PF00827
PF13012	PF10255
PF00373	PF00769
PF10075	PF10255
PF08393	PF12774
PF00018	PF00047
PF00046	PF09310
PF00105	PF00104
PF01227	PF06399
PF00022	PF07679
PF07147	PF00181
PF00400	PF04889
PF00400	PF00134
PF01398	PF07686
PF00270	PF00013
PF03735	PF03735
PF00318	PF01249
PF04998	PF03870
PF00571	PF16579
PF13639	PF13639
PF13855	PF00047
PF00621	PF01363
PF00266	PF00069
PF17285	PF17286
PF03953	PF00836
PF03953	PF03953
PF00850	PF00023
PF16207	PF17218
PF00069	PF00105
PF04565	PF04561
PF14533	PF00443
PF00018	PF00017
PF01248	PF01780
PF07686	PF00129
PF02359	PF00004
PF01091	PF05196
PF04992	PF04998
PF00080	PF02777
PF00870	PF18428
PF13465	PF13465
PF00992	PF00261
PF01926	PF16897
PF06456	PF06456
PF00481	PF00653
PF03952	PF03952
PF08241	PF03966
PF00307	PF00022
PF10531	PF01257
PF01504	PF01504
PF04997	PF04567
PF00043	PF00458
PF02936	PF01215
PF01157	PF01655
PF00270	PF08148
PF00927	PF01841
PF04997	PF03871
PF00009	PF03463
PF00008	PF00057
PF00179	PF13639
PF00400	PF00176
PF00362	PF01839
PF00136	PF03104
PF02518	PF05190
PF01246	PF01667
PF16519	PF16519
PF00069	PF00125
PF13637	PF00452
PF00097	PF00533
PF00125	PF01285
PF17047	PF17047
PF00637	PF00076
PF00515	PF13181
PF01821	PF01821
PF01344	PF13415
PF08068	PF08068
PF02037	PF02037
PF00084	PF07703
PF04670	PF04670
PF01363	PF02809
PF09409	PF09409
PF00270	PF00076
PF00076	PF01248
PF00069	PF00752
PF00573	PF10147
PF00005	PF07686
PF00004	PF09336
PF04567	PF04563
PF00104	PF00041
PF00749	PF00749
PF05000	PF01191
PF16179	PF00554
PF02135	PF18521
PF01166	PF01166
PF02771	PF02770
PF01463	PF13855
PF15243	PF13414
PF00782	PF00041
PF07562	PF07562
PF08788	PF08788
PF02567	PF02567
PF03129	PF13393
PF00888	PF07707
PF00229	PF00041
PF04410	PF01248
PF04136	PF01602
PF00227	PF00888
PF00069	PF00435
PF02037	PF00018
PF00271	PF01652
PF00018	PF00069
PF01096	PF04566
PF15476	PF02671
PF02936	PF02790
PF02817	PF00198
PF08699	PF16488
PF16550	PF00240
PF00497	PF10613
PF00243	PF00020
PF18808	PF00071
PF00169	PF00023
PF00069	PF00615
PF00270	PF13307
PF00318	PF01246
PF16000	PF01267
PF08996	PF00136
PF00089	PF00594
PF18004	PF18004
PF02953	PF02466
PF08569	PF00069
PF00076	PF14580
PF10232	PF10156
PF06984	PF09809
PF02732	PF00498
PF00493	PF16679
PF17655	PF17655
PF00030	PF00030
PF00333	PF00380
PF01417	PF01417
PF00573	PF01294
PF08526	PF08527
PF17862	PF10602
PF00400	PF00428
PF02136	PF00514
PF00627	PF00097
PF00076	PF00023
PF01031	PF00350
PF14492	PF03144
PF02854	PF01423
PF06628	PF06628
PF00012	PF00684
PF18198	PF18199
PF16186	PF16186
PF00474	PF00474
PF14631	PF14675
PF00240	PF02148
PF07479	PF01210
PF02812	PF02812
PF00856	PF00023
PF00462	PF00085
PF05190	PF00488
PF00226	PF00684
PF00271	PF16124
PF01413	PF01413
PF17942	PF07496
PF07648	PF07648
PF00485	PF00485
PF09280	PF00627
PF02182	PF02182
PF00621	PF00621
PF05686	PF07645
PF01992	PF00137
PF01423	PF05391
PF00627	PF01851
PF03144	PF01583
PF00808	PF00808
PF05193	PF05193
PF01466	PF00009
PF00520	PF03520
PF05706	PF00069
PF07686	PF13927
PF02793	PF07686
PF09637	PF08612
PF04990	PF05000
PF00408	PF02880
PF00702	PF00690
PF00091	PF12796
PF04567	PF01000
PF00387	PF17787
PF00623	PF08271
PF00240	PF02518
PF00992	PF00992
PF00694	PF00271
PF01031	PF01031
PF17902	PF00435
PF00400	PF01912
PF01189	PF00271
PF01582	PF00531
PF00613	PF00454
PF00628	PF00439
PF17675	PF17675
PF01255	PF01255
PF00071	PF07719
PF00120	PF03951
PF00467	PF00900
PF00009	PF01873
PF02259	PF12796
PF08040	PF10249
PF10433	PF10172
PF01157	PF01780
PF10471	PF13424
PF02230	PF02230
PF04990	PF02150
PF02779	PF02779
PF07686	PF00240
PF01067	PF00748
PF00970	PF00175
PF00400	PF00631
PF00400	PF07524
PF03152	PF02359
PF10163	PF16766
PF00069	PF08613
PF00636	PF00035
PF01344	PF00400
PF00224	PF02887
PF04494	PF02291
PF05291	PF00400
PF00051	PF00431
PF18118	PF18118
PF00129	PF00969
PF00347	PF01929
PF06870	PF04560
PF00036	PF00022
PF04564	PF08606
PF00069	PF09041
PF06309	PF05609
PF07732	PF07732
PF02879	PF02880
PF00170	PF00439
PF01253	PF00400
PF05110	PF05110
PF00758	PF00041
PF15237	PF15237
PF00130	PF00169
PF00382	PF00071
PF07973	PF00587
PF12796	PF13499
PF03131	PF00170
PF02793	PF04901
PF18108	PF07686
PF16179	PF16179
PF05038	PF00018
PF00063	PF00022
PF01868	PF08584
PF02148	PF02148
PF00853	PF00853
PF13424	PF00515
PF04801	PF05132
PF07654	PF00969
PF00069	PF00025
PF00435	PF00791
PF10417	PF00085
PF05110	PF00134
PF02792	PF09282
PF15511	PF10384
PF14674	PF14675
PF00270	PF12894
PF17226	PF00400
PF17872	PF09079
PF00069	PF00169
PF06083	PF06083
PF00006	PF01992
PF06391	PF00097
PF12738	PF12738
PF00788	PF00388
PF16123	PF00753
PF05019	PF05019
PF02146	PF02146
PF05873	PF05511
PF00531	PF01335
PF14447	PF02262
PF08442	PF00549
PF04812	PF00046
PF05454	PF00397
PF00041	PF00008
PF00646	PF01466
PF02735	PF03731
PF02747	PF00004
PF16517	PF11629
PF02826	PF00271
PF11934	PF01858
PF00177	PF00164
PF00488	PF05188
PF00017	PF00388
PF00071	PF00025
PF01092	PF01282
PF00397	PF01193
PF07686	PF11573
PF01501	PF01501
PF02196	PF00071
PF00084	PF00092
PF13855	PF13516
PF00383	PF14437
PF00248	PF00106
PF00169	PF00617
PF00181	PF01780
PF00400	PF04053
PF07575	PF12894
PF01406	PF01406
PF00071	PF00169
PF00248	PF00248
PF01248	PF04410
PF00766	PF02770
PF00271	PF00249
PF00008	PF00754
PF06816	PF00066
PF13895	PF08205
PF02196	PF02196
PF04072	PF00149
PF02826	PF01412
PF00643	PF00643
PF00024	PF00059
PF01909	PF00149
PF02036	PF02036
PF00917	PF00531
PF00270	PF00069
PF13923	PF00179
PF02826	PF00389
PF13202	PF13499
PF08214	PF00125
PF00928	PF00153
PF01496	PF01990
PF16016	PF16016
PF02727	PF02728
PF00443	PF00400
PF00505	PF02791
PF10426	PF12560
PF00773	PF01138
PF00932	PF00932
PF00917	PF00069
PF13499	PF00612
PF02205	PF02205
PF00097	PF00627
PF01159	PF00347
PF03980	PF05859
PF18279	PF00240
PF00682	PF02786
PF00017	PF02762
PF02761	PF02262
PF01193	PF01193
PF05291	PF04147
PF00044	PF00514
PF01821	PF13855
PF00022	PF00036
PF09169	PF05160
PF01210	PF07479
PF03166	PF00400
PF00177	PF01200
PF05649	PF05649
PF01369	PF01369
PF00018	PF00018
PF00069	PF00571
PF00769	PF09380
PF07686	PF13637
PF16579	PF00069
PF07686	PF02793
PF00570	PF01612
PF09079	PF14629
PF04054	PF04153
PF10376	PF07061
PF01471	PF00413
PF02883	PF00790
PF01096	PF01191
PF00180	PF00025
PF04563	PF02150
PF05192	PF00204
PF00143	PF01108
PF08355	PF00071
PF05856	PF00400
PF00076	PF02854
PF02412	PF12947
PF02023	PF01352
PF01201	PF16205
PF01217	PF02883
PF08083	PF00443
PF00271	PF01728
PF00224	PF00224
PF01157	PF01779
PF01248	PF00400
PF02174	PF02174
PF00067	PF00067
PF00169	PF00786
PF00063	PF00435
PF00008	PF00110
PF00271	PF01624
PF04089	PF04089
PF00128	PF00686
PF03165	PF03166
PF14938	PF00957
PF04969	PF04968
PF17777	PF01201
PF01388	PF01388
PF04561	PF01194
PF00788	PF00620
PF01532	PF01532
PF03441	PF12114
PF00514	PF01138
PF00769	PF00373
PF00397	PF00623
PF00373	PF07714
PF07679	PF00243
PF09027	PF00071
PF01198	PF00428
PF00118	PF00022
PF00004	PF00514
PF01302	PF16641
PF00928	PF01217
PF04934	PF07544
PF16294	PF00076
PF03987	PF02991
PF00027	PF00520
PF03540	PF02269
PF08725	PF00373
PF18077	PF08286
PF13637	PF17862
PF07974	PF00200
PF12796	PF01412
PF06068	PF04438
PF00115	PF00116
PF00041	PF00053
PF16832	PF08567
PF00533	PF01189
PF00240	PF00179
PF00821	PF17297
PF01280	PF01157
PF11555	PF07714
PF16737	PF05712
PF16680	PF07686
PF08544	PF08544
PF01404	PF07686
PF01194	PF04561
PF00361	PF10200
PF00675	PF16187
PF00439	PF00069
PF00076	PF09736
PF00145	PF00385
PF06657	PF06657
PF00022	PF03372
PF13733	PF02709
PF00270	PF02792
PF00867	PF00705
PF00069	PF13857
PF00076	PF00637
PF04699	PF05856
PF18118	PF09733
PF02937	PF05392
PF00240	PF09070
PF07575	PF07575
PF00069	PF00612
PF02828	PF09045
PF00498	PF00097
PF00488	PF01336
PF00069	PF00012
PF01437	PF13895
PF00060	PF01094
PF08752	PF01602
PF02201	PF00130
PF01912	PF00297
PF13855	PF16920
PF00018	PF16172
PF01813	PF01496
PF07650	PF00833
PF02882	PF02882
PF09030	PF18521
PF00838	PF00838
PF00431	PF00059
PF00515	PF00096
PF13833	PF00435
PF00001	PF00595
PF01048	PF01048
PF01138	PF01423
PF00443	PF00169
PF00129	PF06623
PF00834	PF00834
PF02888	PF13499
PF01042	PF01042
PF16198	PF04410
PF07703	PF01835
PF04729	PF15511
PF03850	PF07975
PF16661	PF10996
PF01189	PF17833
PF01394	PF07651
PF03810	PF03810
PF00620	PF00412
PF02969	PF03540
PF02809	PF00790
PF13516	PF13516
PF00627	PF01399
PF00163	PF00410
PF00240	PF12678
PF05871	PF05871
PF00071	PF00616
PF03657	PF03657
PF00023	PF00097
PF01251	PF08069
PF00022	PF13833
PF17807	PF00443
PF00782	PF00076
PF00028	PF01049
PF01602	PF04053
PF00076	PF02020
PF00623	PF11781
PF00646	PF00004
PF01061	PF00005
PF02891	PF11976
PF00011	PF00011
PF01624	PF01119
PF00633	PF01336
PF03145	PF03145
PF04652	PF03357
PF02180	PF02180
PF00076	PF02136
PF00134	PF00646
PF00875	PF03441
PF13519	PF01398
PF00788	PF00096
PF00179	PF13920
PF15243	PF12862
PF01214	PF00533
PF00129	PF00993
PF00630	PF01436
PF00244	PF00515
PF00097	PF00096
PF00447	PF00447
PF02163	PF02163
PF00207	PF01835
PF16207	PF17219
PF00400	PF01214
PF00170	PF00096
PF18091	PF00179
PF10596	PF03343
PF00271	PF00271
PF00514	PF02800
PF07496	PF13589
PF04845	PF04845
PF14676	PF14679
PF00636	PF00270
PF01569	PF01569
PF00790	PF01363
PF13895	PF13927
PF07654	PF00993
PF06553	PF06553
PF00378	PF02803
PF00271	PF02732
PF14987	PF06212
PF00623	PF04565
PF07686	PF00147
PF02747	PF02518
PF00498	PF00498
PF08506	PF01749
PF18700	PF13840
PF00036	PF00071
PF02816	PF02816
PF00018	PF00226
PF02824	PF00271
PF00271	PF00389
PF03164	PF00071
PF02734	PF02734
PF00812	PF00812
PF00022	PF13892
PF00989	PF00104
PF05000	PF02150
PF00179	PF00632
PF07686	PF00022
PF00628	PF00130
PF12026	PF00617
PF17789	PF00084
PF00642	PF00642
PF01157	PF01198
PF00058	PF00057
PF08190	PF08190
PF00400	PF01269
PF00076	PF00806
PF02173	PF02172
PF00049	PF07679
PF00092	PF00059
PF02291	PF03847
PF00400	PF00097
PF11841	PF04727
PF00400	PF00928
PF00428	PF00022
PF08069	PF01667
PF00134	PF02984
PF01798	PF01798
PF00307	PF03535
PF03992	PF03992
PF05158	PF03876
PF01246	PF00238
PF00632	PF00632
PF18005	PF13012
PF00200	PF01421
PF00856	PF02493
PF02374	PF02374
PF00057	PF00084
PF16674	PF16674
PF09379	PF09379
PF07686	PF00019
PF02212	PF02212
PF00380	PF01667
PF12848	PF00005
PF00616	PF00018
PF00620	PF00017
PF00168	PF00614
PF02773	PF00438
PF00164	PF03144
PF00550	PF00975
PF00270	PF16124
PF00433	PF00017
PF04176	PF00149
PF00017	PF00130
PF00125	PF00808
PF04818	PF04818
PF00464	PF00464
PF05770	PF17927
PF02815	PF08709
PF00125	PF00956
PF01749	PF03725
PF00400	PF01851
PF00623	PF04997
PF00400	PF00447
PF13432	PF13432
PF00831	PF00276
PF00542	PF16320
PF03223	PF03179
PF00595	PF00060
PF09079	PF17872
PF04997	PF06870
PF00004	PF08542
PF03463	PF03144
PF16100	PF16099
PF00853	PF02312
PF03144	PF00679
PF08271	PF02002
PF00467	PF00467
PF13869	PF00076
PF00307	PF00307
PF00009	PF01583
PF00627	PF09280
PF00076	PF00105
PF00037	PF00037
PF16553	PF16207
PF08221	PF04997
PF00129	PF01454
PF03946	PF00466
PF00514	PF08833
PF00612	PF02736
PF03920	PF03920
PF10420	PF16649
PF00549	PF02629
PF00069	PF02234
PF00106	PF00176
PF01194	PF00227
PF00160	PF00255
PF03946	PF00428
PF00019	PF00688
PF00380	PF00333
PF00191	PF00191
PF12178	PF10444
PF00595	PF00373
PF04815	PF04811
PF05158	PF04801
PF00069	PF00227
PF01248	PF08572
PF00063	PF13405
PF00004	PF00439
PF00610	PF00595
PF00069	PF01423
PF14533	PF14533
PF00240	PF00899
PF00400	PF12265
PF00827	PF01667
PF07521	PF10996
PF04983	PF04997
PF00069	PF02518
PF00620	PF00069
PF00047	PF02189
PF07686	PF00229
PF01926	PF02824
PF00433	PF00069
PF00856	PF17907
PF00400	PF18148
PF00400	PF13423
PF00443	PF16450
PF04857	PF00069
PF00069	PF01008
PF00177	PF03719
PF00169	PF00435
PF00240	PF16218
PF00318	PF10484
PF00561	PF13419
PF00831	PF00347
PF09380	PF09379
PF02291	PF00439
PF02803	PF02803
PF00794	PF00792
PF01833	PF16423
PF06954	PF06954
PF00047	PF00020
PF01138	PF00570
PF00687	PF00271
PF00089	PF08702
PF15433	PF10213
PF08007	PF08007
PF00467	PF01199
PF00989	PF00071
PF00400	PF01201
PF00583	PF02291
PF01421	PF00090
PF13476	PF02463
PF00083	PF01992
PF03810	PF04096
PF07686	PF00619
PF04567	PF00562
PF00069	PF00443
PF07679	PF07686
PF07992	PF07992
PF03178	PF02190
PF00569	PF00439
PF00365	PF00365
PF00104	PF00069
PF00612	PF00069
PF17135	PF05997
PF00595	PF00625
PF01247	PF00428
PF00387	PF00388
PF00782	PF00069
PF03143	PF03143
PF00066	PF00066
PF00262	PF13848
PF00096	PF01352
PF00167	PF00167
PF04561	PF04567
PF08071	PF00163
PF04851	PF18119
PF03607	PF03607
PF16124	PF09382
PF09257	PF00229
PF00271	PF00098
PF00096	PF00125
PF00076	PF01198
PF00240	PF00646
PF00996	PF00071
PF01336	PF01624
PF00084	PF17789
PF13086	PF13087
PF08212	PF08212
PF02732	PF00271
PF00857	PF00857
PF00989	PF08447
PF13688	PF00965
PF00045	PF00045
PF07686	PF00362
PF00514	PF00028
PF00084	PF07678
PF00400	PF01459
PF02732	PF02732
PF05350	PF00069
PF01472	PF08068
PF17791	PF01835
PF10596	PF05282
PF00086	PF18635
PF10596	PF04676
PF00400	PF00856
PF00160	PF02518
PF01751	PF00521
PF00017	PF00613
PF00515	PF00149
PF01088	PF00240
PF18108	PF07654
PF00400	PF00046
PF00063	PF00261
PF00788	PF00583
PF00595	PF00564
PF01111	PF00888
PF00018	PF01412
PF03178	PF00642
PF02135	PF04487
PF00520	PF06459
PF12180	PF12180
PF00176	PF00562
PF03131	PF03131
PF03645	PF03645
PF00023	PF00870
PF00085	PF07686
PF00588	PF00588
PF00104	PF08832
PF13365	PF13365
PF00008	PF00092
PF00762	PF00149
PF00096	PF00400
PF00467	PF01247
PF00338	PF00333
PF00079	PF01033
PF08246	PF00112
PF10587	PF00736
PF00041	PF00041
PF00107	PF00069
PF00168	PF17047
PF04408	PF07717
PF00514	PF01749
PF00349	PF03727
PF00168	PF00169
PF00623	PF01194
PF04969	PF02518
PF14670	PF00089
PF17207	PF17207
PF11626	PF11626
PF17781	PF18004
PF00206	PF00782
PF00109	PF00550
PF01049	PF01049
PF00562	PF00125
PF01465	PF00025
PF00079	PF00051
PF00439	PF00010
PF01030	PF07686
PF00684	PF00226
PF13895	PF00340
PF00090	PF07686
PF00400	PF00297
PF01839	PF00092
PF00036	PF00307
PF03099	PF03099
PF00618	PF00069
PF00764	PF00764
PF00069	PF00027
PF04408	PF00270
PF00018	PF00300
PF03177	PF04121
PF03127	PF03528
PF12796	PF01030
PF02762	PF02262
PF16187	PF00049
PF05676	PF10249
PF00466	PF16320
PF02936	PF00116
PF00017	PF01017
PF01056	PF02344
PF18486	PF18486
PF01280	PF01090
PF00169	PF00025
PF00400	PF02985
PF18385	PF00169
PF14670	PF00008
PF00039	PF00040
PF04969	PF04969
PF00225	PF16183
PF01437	PF01437
PF15902	PF15902
PF00240	PF14447
PF01593	PF01593
PF15285	PF15285
PF00047	PF13855
PF02709	PF00062
PF00122	PF00690
PF09770	PF01423
PF00249	PF00646
PF01015	PF01282
PF04137	PF04137
PF08145	PF06732
PF03099	PF00364
PF07347	PF00329
PF00400	PF01363
PF00047	PF01403
PF00562	PF00400
PF04998	PF04560
PF00020	PF00069
PF02889	PF01398
PF00071	PF03810
PF03143	PF00134
PF16198	PF04135
PF06071	PF01926
PF07714	PF08515
PF00045	PF00965
PF00057	PF06401
PF13855	PF07679
PF00129	PF07654
PF00027	PF00023
PF08271	PF00352
PF00581	PF00366
PF00397	PF05454
PF01591	PF01591
PF13499	PF00069
PF00164	PF00076
PF12796	PF13606
PF01336	PF00271
PF00227	PF18055
PF00341	PF00047
PF07970	PF07970
PF04810	PF04811
PF00786	PF00169
PF00254	PF01336
PF03271	PF03271
PF12203	PF12203
PF10210	PF00453
PF00711	PF00711
PF02898	PF02898
PF09030	PF10401
PF02758	PF02758
PF00443	PF00443
PF01253	PF00076
PF00735	PF00179
PF03764	PF14492
PF00620	PF00018
PF01269	PF00270
PF00573	PF01016
PF00788	PF00788
PF02731	PF00514
PF00037	PF04068
PF01655	PF01778
PF12424	PF13499
PF00180	PF00180
PF14843	PF01030
PF00069	PF00581
PF00298	PF00542
PF00531	PF00047
PF01485	PF17978
PF01472	PF01189
PF00069	PF00254
PF13012	PF08375
PF09090	PF00076
PF01030	PF14843
PF08205	PF07686
PF00400	PF01399
PF10513	PF01853
PF00017	PF00788
PF01784	PF01784
PF07654	PF18108
PF00573	PF00276
PF00067	PF00175
PF13959	PF00270
PF05712	PF16737
PF00581	PF00069
PF00200	PF00200
PF00097	PF00917
PF18100	PF18100
PF00023	PF00850
PF01370	PF16363
PF00531	PF01582
PF00134	PF00400
PF00384	PF00037
PF00640	PF02196
PF00270	PF06733
PF04851	PF16739
PF00658	PF16608
PF17781	PF17862
PF00004	PF13191
PF00204	PF00521
PF08442	PF08442
PF01699	PF01699
PF00612	PF00018
PF16891	PF00595
PF00179	PF15227
PF00022	PF00059
PF16772	PF16772
PF00628	PF00628
PF02919	PF00850
PF02344	PF00010
PF00071	PF00566
PF01064	PF00069
PF06602	PF02893
PF07714	PF00071
PF13181	PF00583
PF04992	PF04997
PF02149	PF00627
PF00503	PF02188
PF02817	PF00676
PF13838	PF09268
PF00090	PF00093
PF00400	PF00454
PF00083	PF00083
PF00089	PF00595
PF02135	PF12188
PF02686	PF02934
PF02991	PF02991
PF01214	PF00204
PF09637	PF10156
PF16672	PF03259
PF01015	PF01090
PF00250	PF00096
PF09334	PF08264
PF01398	PF18110
PF13499	PF08726
PF00069	PF00291
PF16507	PF10584
PF00063	PF00443
PF16487	PF02171
PF05008	PF00957
PF01442	PF01442
PF06957	PF04053
PF01459	PF00400
PF13191	PF14630
PF07654	PF13895
PF00521	PF16898
PF00069	PF00531
PF12894	PF08311
PF06068	PF04795
PF00168	PF00616
PF00109	PF00106
PF00888	PF02312
PF00573	PF00347
PF00433	PF00757
PF00297	PF00297
PF04739	PF00571
PF01437	PF00047
PF00531	PF00531
PF02463	PF13476
PF00292	PF00292
PF03144	PF03464
PF12146	PF12146
PF04997	PF05000
PF00575	PF00575
PF04062	PF04699
PF00389	PF03953
PF00651	PF00096
PF18150	PF01926
PF07496	PF17942
PF01602	PF00270
PF00333	PF00189
PF00001	PF07686
PF00012	PF01025
PF00069	PF04180
PF01198	PF01599
PF00063	PF00595
PF13923	PF00125
PF00400	PF00850
PF00002	PF00503
PF00531	PF00069
PF03657	PF17833
PF00702	PF00689
PF00888	PF00888
PF02969	PF02291
PF00096	PF18366
PF01835	PF17790
PF08385	PF05783
PF00202	PF00202
PF09765	PF11793
PF02251	PF02252
PF02518	PF00183
PF00053	PF00053
PF00830	PF01281
PF00240	PF17976
PF08084	PF00271
PF00071	PF00069
PF00118	PF00118
PF00888	PF07525
PF01248	PF00076
PF01505	PF01505
PF02792	PF00271
PF00103	PF09067
PF00415	PF05207
PF08831	PF08831
PF01000	PF03871
PF16886	PF02874
PF01404	PF00041
PF02025	PF09240
PF00268	PF02867
PF08156	PF02518
PF01426	PF00439
PF00386	PF00386
PF01230	PF01230
PF00069	PF00705
PF03378	PF00071
PF01926	PF00735
PF00271	PF02184
PF00013	PF16274
